Approach,Climate,Club,Country,Iteration,parameter,Scenario,tag,Forest,Max_Iteration
Diplomatic,Tropical,outside,ssa,1,qxw,Scenario_D,non-producer,10302.0580482483,49
Diplomatic,Temperate,outside,southasia,19,qxw,Scenario_D,non-producer,777.397780060768,49
Realistic_wo_china,Boreal,outside,madagascar,0,qo,Scenario_D,non-producer,0,5
Diplomatic,Tropical,outside,russia,29,qo,Scenario_D,non-producer,0,49
Diplomatic,Boreal,outside,venezuela,43,qo,Scenario_D,non-producer,0,49
Realistic_wi_china,Temperate,outside,seasia,1,qxw,Scenario_D,non-producer,17.5091337710619,5
Realistic_wo_china,Boreal,inside,peru,3,qxw,Scenario_D,producer,0,5
Realistic_wi_china,Boreal,outside,ssa,0,qxw,Scenario_D,non-producer,0,5
Diplomatic,Temperate,outside,indonesia,25,qo,Scenario_D,producer,0,49
Diplomatic,Boreal,inside,oceania,18,qo,Scenario_D,non-producer,0,49
Diplomatic,Boreal,outside,ivorycoast,32,qo,Scenario_D,producer,0,49
Realistic_wo_china,Boreal,outside,russia,0,qxw,Scenario_D,non-producer,852.809244155884,5
Diplomatic,Temperate,outside,oceania,0,qxw,Scenario_D,non-producer,-115.04276227951,49
Realistic_wo_china,Boreal,outside,venezuela,3,qoes,Scenario_D,non-producer,0,4
Diplomatic,Boreal,inside,canada,25,qxw,Scenario_D,non-producer,-41114.1322021484,49
Diplomatic,Boreal,outside,venezuela,47,qxw,Scenario_D,non-producer,0,49
Realistic_wi_china,Tropical,outside,southasia,4,qoes,Scenario_D,non-producer,6252.98657226563,5
Diplomatic,Temperate,inside,ghana,3,qxw,Scenario_D,producer,0,49
Realistic_wo_china,Boreal,outside,paraguay,0,qo,Scenario_D,producer,0,5
Diplomatic,Temperate,outside,malasya,14,qxw,Scenario_D,producer,0,49
Idealist,Temperate,outside,paraguay,4,qo,Scenario_D,producer,-3805.97827148438,6
Diplomatic,Boreal,outside,nigeria,36,qxw,Scenario_D,non-producer,0,49
Realistic_wi_china,Temperate,inside,peru,3,qo,Scenario_D,producer,14734.3063049316,5
Diplomatic,Temperate,inside,efta,35,qo,Scenario_D,non-producer,-934.791381835938,49
Diplomatic,Boreal,outside,bolivia,2,qo,Scenario_D,producer,0,49
Diplomatic,Boreal,outside,malasya,22,qxw,Scenario_D,producer,0,49
Diplomatic,Temperate,outside,mena,28,qo,Scenario_D,non-producer,21078.0116643906,49
Diplomatic,Temperate,outside,ghana,11,qo,Scenario_D,producer,0,49
Realistic_wi_china,Boreal,outside,bolivia,4,qo,Scenario_D,producer,0,5
Realistic_wi_china,Boreal,outside,restofworld,4,qo,Scenario_D,non-producer,2369.28132009506,5
Diplomatic,Boreal,outside,mozambique,0,qoes,Scenario_D,non-producer,0,4
Diplomatic,Boreal,inside,bolivia,36,qxw,Scenario_D,producer,0,49
Realistic_wo_china,Tropical,outside,argentina,0,qo,Scenario_D,producer,0,5
Diplomatic,Boreal,outside,indonesia,11,qxw,Scenario_D,producer,0,49
Realistic_wo_china,Tropical,inside,uk,1,qoes,Scenario_D,non-producer,0,4
Realistic_wo_china,Temperate,outside,southasia,4,qoes,Scenario_D,non-producer,632.144539818168,4
Diplomatic,Boreal,outside,venezuela,30,qo,Scenario_D,non-producer,0,49
Diplomatic,Tropical,outside,myanmar,42,qo,Scenario_D,non-producer,732.797698974609,49
Diplomatic,Boreal,inside,eu27,1,qo,Scenario_D,non-producer,-28743.5502376556,49
Diplomatic,Tropical,outside,ivorycoast,6,qxw,Scenario_D,producer,73571.2221069336,49
Realistic_wo_china,Temperate,outside,myanmar,2,qoes,Scenario_D,non-producer,279.072618484497,4
Diplomatic,Boreal,inside,canada,42,qxw,Scenario_D,non-producer,-50686.1225585938,49
Diplomatic,Tropical,inside,eu27,10,qo,Scenario_D,non-producer,0,49
Realistic_wi_china,Temperate,outside,canada,0,qo,Scenario_D,non-producer,2726.22150039673,5
Realistic_wo_china,Boreal,outside,seasia,2,qoes,Scenario_D,non-producer,0,4
Diplomatic,Boreal,outside,mozambique,26,qo,Scenario_D,non-producer,0,49
Diplomatic,Tropical,outside,madagascar,46,qxw,Scenario_D,non-producer,26239.960144043,49
Idealist,Boreal,inside,russia,5,qo,Scenario_D,non-producer,-121687.923461914,6
Diplomatic,Tropical,inside,efta,30,qo,Scenario_D,non-producer,0,49
Realistic_wi_china,Boreal,outside,southasia,4,qo,Scenario_D,non-producer,0,5
Diplomatic,Temperate,inside,oceania,38,qo,Scenario_D,non-producer,-4945.25393676758,49
Diplomatic,Temperate,outside,china,28,qxw,Scenario_D,non-producer,33262.5947790146,49
Diplomatic,Tropical,inside,efta,7,qxw,Scenario_D,non-producer,0,49
Diplomatic,Tropical,outside,eastasia,20,qxw,Scenario_D,non-producer,294.906951904297,49
Diplomatic,Tropical,outside,seasia,29,qxw,Scenario_D,non-producer,24783.873046875,49
Realistic_wi_china,Tropical,outside,bolivia,5,qxw,Scenario_D,producer,-3508.79873657227,5
Diplomatic,Tropical,inside,efta,22,qxw,Scenario_D,non-producer,0,49
Diplomatic,Tropical,outside,mozambique,1,qxw,Scenario_D,non-producer,333.410411834717,49
Idealist,Tropical,outside,ssa,0,qo,Scenario_D,non-producer,-7491.31682682037,6
Diplomatic,Tropical,inside,uruguay,6,qxw,Scenario_D,non-producer,0,49
Diplomatic,Temperate,inside,paraguay,29,qo,Scenario_D,producer,-610.14111328125,49
Diplomatic,Tropical,inside,canada,17,qxw,Scenario_D,non-producer,0,49
Realistic_wo_china,Boreal,outside,argentina,0,qoes,Scenario_D,producer,-5.7881988286972,4
Realistic_wi_china,Temperate,outside,brasil,0,qo,Scenario_D,producer,3763.93383789063,5
Diplomatic,Tropical,outside,mena,0,qoes,Scenario_D,non-producer,0,4
Diplomatic,Boreal,inside,bolivia,37,qxw,Scenario_D,producer,0,49
Diplomatic,Tropical,inside,canada,5,qxw,Scenario_D,non-producer,0,49
Idealist,Temperate,inside,canada,4,qxw,Scenario_D,non-producer,-96500.1761169434,5
Diplomatic,Temperate,outside,ivorycoast,48,qxw,Scenario_D,producer,0,49
Realistic_wi_china,Temperate,inside,colombia,0,qxw,Scenario_D,producer,-114.115573883057,5
Diplomatic,Boreal,outside,colombia,23,qo,Scenario_D,producer,0,49
Diplomatic,Boreal,inside,uk,11,qo,Scenario_D,non-producer,-32.9157962799072,49
Realistic_wo_china,Tropical,outside,argentina,4,qo,Scenario_D,producer,0,5
Realistic_wo_china,Temperate,inside,mexico,3,qo,Scenario_D,non-producer,-973.834823608398,5
Diplomatic,Tropical,inside,mexico,8,qo,Scenario_D,non-producer,-14604.8596801758,49
Diplomatic,Tropical,inside,newzealand,23,qxw,Scenario_D,non-producer,0,49
Realistic_wi_china,Boreal,outside,madagascar,3,qxw,Scenario_D,non-producer,0,5
Diplomatic,Boreal,inside,newzealand,31,qxw,Scenario_D,non-producer,-17.8759212493896,49
Idealist,Temperate,inside,brasil,0,qo,Scenario_D,producer,3763.93383789063,6
Realistic_wi_china,Tropical,inside,us,5,qoes,Scenario_D,non-producer,0,5
Realistic_wi_china,Temperate,outside,madagascar,5,qxw,Scenario_D,non-producer,0,5
Realistic_wi_china,Boreal,inside,korea,2,qo,Scenario_D,non-producer,0,5
Diplomatic,Temperate,outside,colombia,43,qo,Scenario_D,producer,-11353.7772827148,49
Realistic_wo_china,Tropical,inside,us,3,qoes,Scenario_D,non-producer,0,4
Realistic_wi_china,Tropical,outside,madagascar,2,qxw,Scenario_D,non-producer,22168.7661743164,5
Diplomatic,Temperate,outside,eastasia,48,qo,Scenario_D,non-producer,9486.52899932861,49
Idealist,Temperate,outside,angdrc,3,qxw,Scenario_D,producer,1049.09545898438,5
Diplomatic,Temperate,inside,colombia,46,qxw,Scenario_D,producer,-34.3360837697983,49
Diplomatic,Tropical,inside,efta,6,qxw,Scenario_D,non-producer,0,49
Realistic_wo_china,Boreal,outside,eastasia,3,qxw,Scenario_D,non-producer,446.317008972168,5
Realistic_wo_china,Boreal,inside,uk,1,qxw,Scenario_D,non-producer,-1177.08279418945,5
Realistic_wi_china,Tropical,outside,us,3,qoes,Scenario_D,non-producer,0,5
Diplomatic,Temperate,inside,efta,33,qo,Scenario_D,non-producer,-512.200805664063,49
Diplomatic,Boreal,outside,latinamer,15,qo,Scenario_D,non-producer,3228.25818634033,49
Diplomatic,Boreal,outside,malasya,27,qo,Scenario_D,producer,0,49
Diplomatic,Temperate,inside,oceania,27,qo,Scenario_D,non-producer,-2827.68295288086,49
Realistic_wi_china,Tropical,outside,canada,1,qxw,Scenario_D,non-producer,0,5
Diplomatic,Tropical,outside,southasia,33,qo,Scenario_D,non-producer,2473.37609863281,49
Realistic_wo_china,Tropical,outside,angdrc,2,qxw,Scenario_D,producer,8700.97796630859,5
Realistic_wi_china,Boreal,outside,mozambique,1,qoes,Scenario_D,non-producer,0,5
Diplomatic,Temperate,outside,venezuela,3,qo,Scenario_D,non-producer,0,49
Diplomatic,Temperate,outside,venezuela,25,qxw,Scenario_D,non-producer,0,49
Diplomatic,Tropical,outside,latinamer,29,qxw,Scenario_D,non-producer,62240.8826599121,49
Diplomatic,Tropical,inside,colombia,30,qxw,Scenario_D,producer,2395.43955376744,49
Diplomatic,Boreal,outside,peru,24,qo,Scenario_D,producer,0,49
Diplomatic,Temperate,inside,us,2,qxw,Scenario_D,non-producer,109288.488525391,49
Diplomatic,Tropical,inside,mexico,49,qo,Scenario_D,non-producer,-7470.9600944519,49
Idealist,Temperate,inside,canada,6,qo,Scenario_D,non-producer,-108322.906738281,6
Diplomatic,Tropical,outside,myanmar,12,qo,Scenario_D,non-producer,3413.81427001953,49
Diplomatic,Tropical,outside,paraguay,16,qxw,Scenario_D,producer,-1257.96984863281,49
Diplomatic,Tropical,inside,newzealand,2,qo,Scenario_D,non-producer,0,49
Diplomatic,Tropical,outside,nigeria,2,qoes,Scenario_D,non-producer,46416.224609375,4
Realistic_wi_china,Temperate,outside,mena,2,qoes,Scenario_D,non-producer,40246.4954900742,5
Diplomatic,Boreal,outside,russia,10,qxw,Scenario_D,non-producer,28900.0042419434,49
Diplomatic,Tropical,outside,peru,22,qo,Scenario_D,producer,5634.16708374023,49
Idealist,Boreal,outside,india,0,qxw,Scenario_D,non-producer,0,5
Realistic_wi_china,Boreal,outside,malasya,4,qoes,Scenario_D,producer,0,5
Realistic_wo_china,Temperate,outside,seasia,3,qo,Scenario_D,non-producer,1504.60110926628,5
Diplomatic,Boreal,inside,peru,21,qxw,Scenario_D,producer,0,49
Diplomatic,Temperate,inside,japan,33,qxw,Scenario_D,non-producer,-10577.2051086426,49
Diplomatic,Tropical,outside,madagascar,3,qxw,Scenario_D,non-producer,26307.4144897461,49
Diplomatic,Tropical,outside,china,13,qo,Scenario_D,non-producer,709.116119384766,49
Diplomatic,Tropical,outside,mena,11,qo,Scenario_D,non-producer,0,49
Realistic_wo_china,Tropical,outside,venezuela,4,qxw,Scenario_D,non-producer,-289.25661611557,5
Diplomatic,Temperate,outside,ghana,4,qo,Scenario_D,producer,0,49
Diplomatic,Boreal,outside,venezuela,4,qxw,Scenario_D,non-producer,0,49
Diplomatic,Boreal,outside,russia,24,qo,Scenario_D,non-producer,31156.7537231445,49
Diplomatic,Tropical,outside,russia,18,qo,Scenario_D,non-producer,0,49
Diplomatic,Boreal,outside,china,26,qo,Scenario_D,non-producer,2295.76673126221,49
Idealist,Tropical,inside,ssa,3,qxw,Scenario_D,non-producer,-49362.8666687012,5
Diplomatic,Boreal,outside,russia,26,qo,Scenario_D,non-producer,21679.0406494141,49
Diplomatic,Temperate,inside,us,11,qxw,Scenario_D,non-producer,-122794.773200989,49
Diplomatic,Boreal,outside,india,16,qxw,Scenario_D,non-producer,0,49
Diplomatic,Boreal,outside,mozambique,33,qo,Scenario_D,non-producer,0,49
Realistic_wi_china,Boreal,outside,angdrc,5,qo,Scenario_D,producer,0,5
Realistic_wo_china,Tropical,outside,brasil,5,qo,Scenario_D,producer,4971.49029541016,5
Diplomatic,Temperate,outside,paraguay,17,qxw,Scenario_D,producer,7.6069393157959,49
Diplomatic,Temperate,outside,ssa,29,qxw,Scenario_D,non-producer,18255.0055656433,49
Diplomatic,Boreal,outside,venezuela,45,qxw,Scenario_D,non-producer,0,49
Diplomatic,Temperate,inside,ghana,1,qxw,Scenario_D,producer,0,49
Diplomatic,Temperate,inside,nigeria,49,qo,Scenario_D,non-producer,0,49
Realistic_wo_china,Tropical,inside,uk,3,qoes,Scenario_D,non-producer,0,4
Diplomatic,Boreal,outside,mena,23,qxw,Scenario_D,non-producer,28.7067923545837,49
Diplomatic,Boreal,inside,mexico,49,qxw,Scenario_D,non-producer,0,49
Diplomatic,Boreal,inside,colombia,0,qxw,Scenario_D,producer,0,49
Diplomatic,Boreal,outside,malasya,1,qo,Scenario_D,producer,0,49
Diplomatic,Tropical,outside,southasia,11,qxw,Scenario_D,non-producer,2679.08056640625,49
Diplomatic,Boreal,outside,ssa,13,qo,Scenario_D,non-producer,0,49
Diplomatic,Tropical,outside,ghana,12,qo,Scenario_D,producer,2443.63060760498,49
Diplomatic,Tropical,inside,nigeria,20,qo,Scenario_D,non-producer,-21068.8779296875,49
Diplomatic,Boreal,outside,peru,25,qo,Scenario_D,producer,0,49
Realistic_wo_china,Tropical,inside,newzealand,5,qo,Scenario_D,non-producer,0,5
Diplomatic,Boreal,outside,eastasia,0,qxw,Scenario_D,non-producer,56.4926910400391,49
Diplomatic,Boreal,inside,paraguay,13,qo,Scenario_D,producer,0,49
Diplomatic,Tropical,outside,colombia,47,qo,Scenario_D,producer,-2330.27499580383,49
Realistic_wi_china,Boreal,outside,southasia,5,qoes,Scenario_D,non-producer,0,5
Diplomatic,Tropical,outside,paraguay,35,qxw,Scenario_D,producer,-374.473388671875,49
Diplomatic,Boreal,inside,japan,9,qxw,Scenario_D,non-producer,-141.159530639648,49
Diplomatic,Temperate,inside,japan,8,qxw,Scenario_D,non-producer,-10498.4869995117,49
Diplomatic,Temperate,outside,southasia,9,qxw,Scenario_D,non-producer,728.684999570251,49
Realistic_wi_china,Temperate,inside,eu27,2,qxw,Scenario_D,non-producer,-477509.9921875,5
Diplomatic,Tropical,outside,paraguay,38,qxw,Scenario_D,producer,-374.473388671875,49
Diplomatic,Temperate,inside,paraguay,32,qo,Scenario_D,producer,23.4500255584717,49
Diplomatic,Temperate,inside,canada,12,qxw,Scenario_D,non-producer,-216209.468017578,49
Realistic_wo_china,Boreal,inside,mexico,3,qo,Scenario_D,non-producer,0,5
Diplomatic,Boreal,inside,uk,39,qxw,Scenario_D,non-producer,-8.94765329360962,49
Diplomatic,Tropical,outside,ivorycoast,46,qo,Scenario_D,producer,74215.7137451172,49
Diplomatic,Tropical,outside,efta,1,qoes,Scenario_D,non-producer,0,4
Diplomatic,Boreal,outside,madagascar,35,qxw,Scenario_D,non-producer,0,49
Realistic_wo_china,Tropical,outside,nigeria,1,qxw,Scenario_D,non-producer,8713.44134521484,5
Diplomatic,Boreal,outside,seasia,38,qxw,Scenario_D,non-producer,0,49
Diplomatic,Tropical,inside,eu27,17,qo,Scenario_D,non-producer,0,49
Realistic_wo_china,Boreal,outside,nigeria,4,qoes,Scenario_D,non-producer,0,4
Diplomatic,Temperate,outside,mozambique,12,qo,Scenario_D,non-producer,0,49
Idealist,Boreal,inside,myanmar,2,qxw,Scenario_D,non-producer,0,5
Diplomatic,Boreal,outside,mozambique,37,qo,Scenario_D,non-producer,0,49
Idealist,Temperate,outside,latinamer,0,qxw,Scenario_D,non-producer,-33.2061859369278,5
Diplomatic,Temperate,outside,ssa,42,qxw,Scenario_D,non-producer,19100.2262916565,49
Diplomatic,Tropical,outside,myanmar,49,qxw,Scenario_D,non-producer,2959.0078125,49
Diplomatic,Temperate,inside,us,41,qo,Scenario_D,non-producer,-93074.0189743042,49
Diplomatic,Tropical,outside,venezuela,44,qo,Scenario_D,non-producer,-1161.41252708435,49
Diplomatic,Temperate,outside,russia,8,qxw,Scenario_D,non-producer,25019.7050552368,49
Realistic_wi_china,Temperate,outside,mena,1,qxw,Scenario_D,non-producer,1526.04119038582,5
Realistic_wo_china,Boreal,outside,russia,4,qxw,Scenario_D,non-producer,27941.2893676758,5
Diplomatic,Temperate,outside,mena,1,qoes,Scenario_D,non-producer,46362.5793502331,4
Realistic_wo_china,Boreal,inside,ivorycoast,3,qxw,Scenario_D,producer,0,5
Diplomatic,Boreal,inside,korea,39,qxw,Scenario_D,non-producer,0,49
Diplomatic,Boreal,inside,us,12,qo,Scenario_D,non-producer,795.610379695892,49
Realistic_wo_china,Temperate,outside,angdrc,2,qo,Scenario_D,producer,976.984130859375,5
Realistic_wi_china,Temperate,outside,madagascar,2,qoes,Scenario_D,non-producer,0,5
Diplomatic,Tropical,outside,ivorycoast,49,qo,Scenario_D,producer,-934247.9609375,49
Realistic_wo_china,Temperate,inside,japan,3,qo,Scenario_D,non-producer,-10051.3587341309,5
Realistic_wi_china,Temperate,outside,eastasia,0,qxw,Scenario_D,non-producer,482.337774753571,5
Diplomatic,Boreal,inside,efta,25,qo,Scenario_D,non-producer,-995.41072845459,49
Diplomatic,Tropical,outside,southasia,0,qoes,Scenario_D,non-producer,367.069351196289,4
Diplomatic,Tropical,outside,peru,21,qo,Scenario_D,producer,9855.97273254395,49
Realistic_wi_china,Boreal,outside,mena,4,qxw,Scenario_D,non-producer,33.7143874168396,5
Diplomatic,Boreal,inside,mexico,47,qxw,Scenario_D,non-producer,0,49
Realistic_wo_china,Temperate,outside,oceania,0,qo,Scenario_D,non-producer,-115.04276227951,5
Diplomatic,Tropical,outside,madagascar,28,qo,Scenario_D,non-producer,22909.3937988281,49
Diplomatic,Boreal,outside,angdrc,16,qo,Scenario_D,producer,0,49
Diplomatic,Tropical,outside,china,1,qo,Scenario_D,non-producer,637.021865844727,49
Diplomatic,Tropical,inside,ghana,16,qo,Scenario_D,producer,6048.9747543335,49
Diplomatic,Temperate,inside,uruguay,16,qxw,Scenario_D,non-producer,0,49
Realistic_wi_china,Boreal,inside,japan,4,qxw,Scenario_D,non-producer,-98.3326263427734,5
Diplomatic,Boreal,inside,peru,40,qxw,Scenario_D,producer,0,49
Diplomatic,Tropical,outside,mena,5,qo,Scenario_D,non-producer,0,49
Diplomatic,Boreal,outside,mena,9,qxw,Scenario_D,non-producer,29.8863863945007,49
Idealist,Boreal,outside,china,6,qo,Scenario_D,non-producer,1277.99557542801,6
Realistic_wi_china,Boreal,outside,seasia,5,qoes,Scenario_D,non-producer,0,5
Diplomatic,Temperate,outside,venezuela,27,qxw,Scenario_D,non-producer,0,49
Diplomatic,Tropical,outside,restofworld,41,qxw,Scenario_D,non-producer,0,49
Idealist,Temperate,inside,uk,4,qo,Scenario_D,non-producer,-2359.07509994507,6
Realistic_wo_china,Tropical,outside,eastasia,3,qxw,Scenario_D,non-producer,332.87646484375,5
Diplomatic,Boreal,inside,oceania,47,qxw,Scenario_D,non-producer,0,49
Realistic_wi_china,Boreal,outside,nigeria,3,qoes,Scenario_D,non-producer,0,5
Diplomatic,Tropical,inside,eu27,34,qo,Scenario_D,non-producer,0,49
Diplomatic,Tropical,outside,venezuela,47,qo,Scenario_D,non-producer,-4516.78699493408,49
Realistic_wo_china,Tropical,outside,mena,4,qoes,Scenario_D,non-producer,0,4
Realistic_wo_china,Boreal,outside,paraguay,2,qxw,Scenario_D,producer,0,5
Diplomatic,Tropical,outside,madagascar,27,qxw,Scenario_D,non-producer,25215.1408691406,49
Diplomatic,Tropical,outside,malasya,39,qxw,Scenario_D,producer,866.156555175781,49
Idealist,Tropical,inside,southasia,3,qxw,Scenario_D,non-producer,14564.3466796875,5
Diplomatic,Boreal,inside,eu27,28,qxw,Scenario_D,non-producer,-32089.2122993469,49
Diplomatic,Boreal,inside,us,5,qo,Scenario_D,non-producer,468.158336520195,49
Diplomatic,Tropical,outside,mena,39,qo,Scenario_D,non-producer,0,49
Diplomatic,Tropical,outside,seasia,2,qoes,Scenario_D,non-producer,18382.6318359375,4
Diplomatic,Tropical,inside,paraguay,46,qo,Scenario_D,producer,-269.738983154297,49
Diplomatic,Tropical,outside,malasya,8,qo,Scenario_D,producer,-1594.99328613281,49
Realistic_wi_china,Tropical,inside,uk,3,qoes,Scenario_D,non-producer,0,5
Diplomatic,Boreal,outside,mozambique,29,qo,Scenario_D,non-producer,0,49
Diplomatic,Tropical,inside,us,7,qo,Scenario_D,non-producer,0,49
Diplomatic,Temperate,outside,myanmar,6,qxw,Scenario_D,non-producer,832.500373840332,49
Diplomatic,Boreal,inside,brasil,17,qxw,Scenario_D,producer,0,49
Realistic_wi_china,Temperate,outside,ivorycoast,2,qo,Scenario_D,producer,0,5
Realistic_wi_china,Tropical,outside,mozambique,5,qoes,Scenario_D,non-producer,8836.32348632813,5
Diplomatic,Tropical,outside,korea,1,qoes,Scenario_D,non-producer,0,4
Realistic_wo_china,Tropical,outside,oceania,0,qoes,Scenario_D,non-producer,6.35040512681007,4
Idealist,Temperate,outside,venezuela,4,qo,Scenario_D,non-producer,0,6
Realistic_wo_china,Boreal,inside,efta,3,qoes,Scenario_D,non-producer,-968.40934753418,4
Diplomatic,Boreal,outside,madagascar,13,qxw,Scenario_D,non-producer,0,49
Diplomatic,Temperate,outside,southasia,36,qo,Scenario_D,non-producer,726.372348047793,49
Diplomatic,Tropical,inside,mexico,31,qo,Scenario_D,non-producer,-9419.43011474609,49
Diplomatic,Tropical,outside,brasil,5,qo,Scenario_D,producer,-383908.548828125,49
Diplomatic,Tropical,inside,japan,34,qxw,Scenario_D,non-producer,0,49
Realistic_wi_china,Temperate,outside,argentina,2,qoes,Scenario_D,producer,1092.4720249176,5
Diplomatic,Boreal,outside,eastasia,18,qxw,Scenario_D,non-producer,540.572044372559,49
Realistic_wo_china,Tropical,outside,japan,0,qoes,Scenario_D,non-producer,0,4
Diplomatic,Boreal,outside,angdrc,17,qxw,Scenario_D,producer,0,49
Idealist,Tropical,inside,korea,5,qxw,Scenario_D,non-producer,0,5
Realistic_wo_china,Tropical,inside,eu27,3,qoes,Scenario_D,non-producer,0,4
Diplomatic,Temperate,outside,china,4,qxw,Scenario_D,non-producer,25545.8459670544,49
Diplomatic,Tropical,inside,uruguay,5,qxw,Scenario_D,non-producer,0,49
Realistic_wi_china,Tropical,outside,paraguay,5,qo,Scenario_D,producer,-228.18717956543,5
